id,lat,lon,mach
8522,0.31088,0.869787,0
8525,0.0313211,0.620238,0
8537,0.201465,0.710735,0
8539,0.0783605,0.61947,0
8544,0.0474389,0.801313,0
8558,0.308074,0.589735,0
8560,0.28513,0.992861,0
8561,0.0527824,0.940735,0
8562,0.252058,0.537889,0
8571,0.0400478,0.801585,0
8577,0.321075,0.897803,0
8592,0.0211716,0.99079,0
8605,0.0492429,0.7672,0
8610,0.226165,0.721621,0
8613,0.0815734,0.745675,0
8620,0.0480746,0.993345,0
8622,0.015438,0.893387,0
8623,0.247138,0.601587,0
8626,0.308631,0.932535,0
8630,0.103884,0.831589,0
8634,0.254637,0.529076,0
8639,0.0894353,0.706913,0
8643,0.175192,0.759297,0
8646,0.194593,0.624923,0
8655,0.304027,0.527473,0
8663,0.116551,0.711229,0
8671,0.220143,0.611398,0
8672,0.195106,0.644032,0
8678,0.233903,0.629582,0
8679,0.201417,0.98334,0
8685,0.316337,0.819246,0
8689,0.15509,0.538904,0
8695,0.269521,0.875729,0
8696,0.181552,0.629978,0
8697,0.186527,0.652201,0
8698,0.0634432,0.836065,0
8701,0.168787,0.971486,0
8705,0.158134,0.952596,0
8707,0.106794,0.654655,0
8712,0.27205,0.954939,0
8716,0.189355,0.598641,0
8723,0.251253,0.608963,0
8724,0.209294,0.983815,0
8726,0.223135,0.83505,0
8739,0.046014,0.686141,0
8744,0.313775,0.600495,0
8751,0.136346,0.713043,0
8752,0.0939788,0.588906,0
8756,0.0218913,0.926153,0
8762,0.177368,0.955511,0
8774,0.0873053,0.818628,0
8781,0.101802,0.98855,0
8788,0.195378,0.70006,0
8794,0.0698122,0.994381,0
8801,0.148647,0.970362,0
8804,0.0501573,0.971537,0
8813,0.263432,0.634527,0
8815,0.0910534,0.727958,0
8817,0.0227128,0.750829,0
8818,0.155502,0.866384,0
8822,0.10269,0.853395,0
8825,0.223426,0.772604,0
8834,0.0894433,0.584031,0
8840,0.264579,0.583346,0
8843,0.129462,0.655505,0
8850,0.132295,0.710282,0
8862,0.118395,0.79726,0
8863,0.240882,0.511187,0
8873,0.0870962,0.648477,0
8875,0.276268,0.807124,0
8881,0.00996885,0.71774,0
8888,0.279166,0.746229,0
8891,0.16584,0.693057,0
8894,0.177249,0.872974,0
8896,0.214387,0.54724,0
8899,0.1225,0.937529,0
8909,0.0382394,0.623331,0
8913,0.0411676,0.61184,0
8914,0.201,0.559296,0
8918,0.0241485,0.878744,0
8920,0.231522,0.54879,0
8927,0.267623,0.587924,0
8937,0.0489584,0.57287,0
8953,0.305273,0.806346,0
8957,0.0309814,0.770141,0
8960,0.231752,0.511597,0
8963,0.285324,0.812756,0
8964,0.0981361,0.9501,0
8969,0.0908112,0.739913,0
8973,0.176855,0.54199,0
8980,0.00227812,0.629559,0
8986,0.206063,0.541382,0
8987,0.310138,0.691683,0
8990,0.216704,0.785374,0
9008,0.189126,0.993971,0
9011,0.217096,0.624142,0
9018,0.101643,0.519473,0
9027,0.101715,0.690791,0
9035,0.278573,0.726309,0
9037,0.136909,0.671427,0
9042,0.203908,0.874888,0
9043,0.00470145,0.708507,0
9044,0.166189,0.729353,0
9052,0.0867901,0.550497,0
9060,0.166373,0.945982,0
9061,0.1803,0.797665,0
9064,0.190363,0.689553,0
9066,0.172885,0.96873,0
9070,0.113977,0.640802,0
9074,0.0138378,0.71441,0
9081,0.173339,0.924065,0
9084,0.0745021,0.994382,0
9088,0.186118,0.685308,0
9095,0.0117378,0.90344,0
9113,0.128192,0.673556,0
9123,0.212506,0.9132,0
9131,0.0636012,0.769884,0
9138,0.0457871,0.845621,0
9141,0.0766855,0.503669,0
9146,0.0692062,0.818412,0
9147,0.0204146,0.723351,0
9152,0.258482,0.951518,0
9165,0.285301,0.741292,0
9169,0.233345,0.877205,0
9173,0.135254,0.926104,0
9174,0.223816,0.919251,0
9178,0.0353004,0.523628,0
9191,0.116742,0.767519,0
9195,0.253074,0.571872,0
9204,0.079649,0.782401,0
9209,0.0576433,0.802796,0
9212,0.0291749,0.837885,0
9213,0.0397523,0.762984,0
9235,0.137574,0.983382,0
9242,0.109685,0.51308,0
9250,0.197271,0.537548,0
9253,0.125794,0.543258,0
9272,0.104521,0.722421,0
9282,0.162976,0.915068,0
9297,0.0901363,0.593719,0
9304,0.220669,0.582581,0
9309,0.26593,0.989839,0
9310,0.288783,0.579495,0
9312,0.0788665,0.539614,0
9319,0.199019,0.848167,0
9339,0.0954132,0.830714,0
9344,0.0883656,0.891331,0
9347,0.298758,0.639349,0
9351,0.134756,0.671886,0
9356,0.283497,0.730349,0
9361,0.0192982,0.974467,0
9372,0.117055,0.785294,0
9373,0.144933,0.552632,0
9374,0.0817105,0.922153,0
9377,0.126031,0.909173,0
9380,0.122349,0.75339,0
9386,0.0332809,0.800128,0
9391,0.0531812,0.929132,0
9398,0.300082,0.59139,0
9401,0.294567,0.969668,0
9409,0.0795879,0.496264,0
9412,0.202736,0.958727,0
9423,0.226667,0.735704,0
9427,0.00507432,0.808554,0
9433,0.281521,0.559033,0
9434,0.0270662,0.599922,0
9438,0.298346,0.543696,0
9448,0.177086,0.866396,0
9465,0.308871,0.613105,0
9468,0.169291,0.947703,0
9470,0.0703315,0.968642,0
9489,0.0989906,0.873513,0
9499,0.00289069,0.780932,0
9501,0.317921,0.764416,0
9504,0.0239414,0.642609,0
9505,0.00810956,0.488661,0
9509,0.141467,0.757581,0
9517,0.15665,0.828439,0
9518,0.317601,0.914691,0
9530,0.240599,0.573502,0
9532,0.0559731,0.567428,0
9550,0.272545,0.942798,0
9558,0.289397,0.635075,0
9559,0.255005,0.987653,0
9568,0.306875,0.663755,0
9577,0.172413,0.748479,0
9599,0.0789775,0.523886,0
9611,0.0701247,0.665967,0
9623,0.133855,0.956921,0
9638,0.0449858,0.646543,0
9639,0.20309,0.759725,0
9645,0.0172521,0.857195,0
9648,0.138822,0.518468,0
9654,0.239367,0.537866,0
9658,0.25397,0.901535,0
9669,0.238546,0.809624,0
9671,0.0522562,0.70272,0
9673,0.00575581,0.859856,0
9677,0.274022,0.613275,0
9684,0.191032,0.656057,0
9689,0.0801856,0.99575,0
9691,0.241395,0.920736,0
9692,0.111521,0.669082,0
9698,0.111228,0.712349,0
9700,0.29187,0.681996,0
9705,0.172538,0.942263,0
9715,0.0957503,0.859781,0
9720,0.0877136,0.942854,0
9731,0.266679,0.514463,0
9732,0.119949,0.679886,0
9736,0.0313319,0.930811,0
9738,0.262182,0.717527,0
9741,0.0809419,0.934377,0
9743,0.0411445,0.747338,0
9750,0.0251014,0.844998,0
9754,0.206922,0.554465,0
9760,0.0961179,0.519828,0
9762,0.255767,0.681235,0
9768,0.169441,0.800662,0
9769,0.311169,0.754448,0
9782,0.273335,0.751131,0
9783,0.111946,0.951639,0
9784,0.279558,0.981811,0
9795,0.052321,0.607401,0
9800,0.277304,0.84517,0
9802,0.207651,0.549258,0
9804,0.198541,0.582333,0
9812,0.120543,0.64981,0
9819,0.0965646,0.932729,0
9825,0.247734,0.919941,0
9826,0.0624221,0.87866,0
9827,0.226759,0.763356,0
9842,0.21635,0.905186,0
9843,0.171095,0.856159,0
9856,0.12218,0.976189,0
9869,0.110454,0.809585,0
9879,0.171173,0.681742,0
9883,0.0511659,0.525548,0
9885,0.310886,0.90244,0
9887,0.0227311,0.737287,0
9895,0.017302,0.625881,0
9899,0.147986,0.973818,0
9900,0.204591,0.88426,0
9907,0.250578,0.902088,0
9916,0.260455,0.707615,0
9917,0.0402611,0.858194,0
9921,0.106683,0.530266,0
9933,0.21699,0.91059,0
9937,0.0939829,0.527578,0
9940,0.0955197,0.72934,0
9942,0.266625,0.944127,0
9943,0.241826,0.754608,0
9944,0.229449,0.883242,0
9946,0.0227931,0.619628,0
9948,0.0563411,0.684311,0
9952,0.109787,0.953875,0
9960,0.258075,0.963003,0
9972,0.0319048,0.95059,0
9973,0.194849,0.979757,0
9978,0.252661,0.691186,0
9980,0.171394,0.568027,0
9982,0.32207,0.756667,0
9985,0.128888,0.705362,0
9986,0.278442,0.542562,0
9999,0.319005,0.825044,0
10009,0.135771,0.77036,0
10011,0.309508,0.781577,0
10016,0.2705,0.717538,0
10027,0.0218942,0.924114,0
10031,0.26031,0.79324,0
10033,0.234643,0.810918,0
10044,0.176388,0.885726,0
10045,0.175477,0.825825,0
10046,0.265146,0.611038,0
10049,0.26173,0.58082,0
10057,0.209848,0.637357,0
10058,0.22502,0.787091,0
10059,0.0135543,0.755255,0
10068,0.201765,0.515495,0
10074,0.145179,0.811911,0
10081,0.190856,0.911885,0
10085,0.0842664,0.537468,0
10087,0.308112,0.907047,0
10088,0.303124,0.807619,0
10091,0.0523137,0.99904,0
10093,0.185847,0.908935,0
10102,0.0264931,0.977661,0
10106,0.196733,0.993201,0
10113,0.176573,0.849706,0
10114,0.0663451,0.628229,0
10127,0.0906035,0.493927,0
10132,0.272142,0.601976,0
10134,0.0203561,0.904443,0
10135,0.254439,0.720467,0
10137,0.105822,0.809936,0
10152,0.124133,0.895772,0
10157,0.186897,0.957628,0
10160,0.148531,0.760851,0
10168,0.108374,0.655353,0
10171,0.176508,0.812559,0
10182,0.214206,0.951827,0
10188,0.00239583,0.851716,0
10190,0.230974,0.963492,0
10194,0.250809,0.667813,0
10196,0.171557,0.939609,0
10201,0.209507,0.554619,0
10206,0.0293589,0.963277,0
10208,0.31653,0.902298,0
10211,0.209174,0.705146,0
10215,0.184412,0.727652,0
10216,0.172562,0.63159,0
10224,0.0184212,0.836255,0
10225,0.193291,0.989204,0
10238,0.28842,0.996303,0
10242,0.13902,0.526725,0
10243,0.0362407,0.695167,0
10257,0.176906,0.784547,0
10262,0.0911329,0.611297,0
10265,0.320821,0.979115,0
10286,0.0839017,0.766147,0
10289,0.303376,0.598246,0
10307,0.206141,0.619198,0
10317,0.276638,0.694427,0
10331,0.159309,0.64625,0
10335,0.0256114,0.969472,0
10342,0.288549,0.585861,0
10343,0.0793258,0.855498,0
10344,0.297629,0.670564,0
10354,0.16484,0.749278,0
10361,0.319054,0.99415,0
10362,0.200462,0.599581,0
10371,0.100075,0.516837,0
10372,0.0331234,0.564595,0
10376,0.248593,0.960486,0
10388,0.266249,0.553403,0
10405,0.250499,0.675635,0
10407,0.162185,0.919567,0
10417,0.149383,0.929878,0
10423,0.220673,0.636059,0
10424,0.246976,0.763803,0
10426,0.125603,0.667487,0
10432,0.247371,0.973059,0
10433,0.158744,0.900532,0
10437,0.0166839,0.887163,0
10438,0.04004,0.825743,0
10441,0.0114869,0.995779,0
10446,0.24102,0.802779,0
10461,0.313354,0.786959,0
10462,0.126044,0.543588,0
10467,0.113842,0.544713,0
10469,0.0997213,0.776414,0
10473,0.175847,0.967523,0
10480,0.272437,0.901933,0
10484,0.133552,0.822174,0
10509,0.145654,0.850815,0
10514,0.133165,0.881853,0
10523,0.264479,0.559248,0
10528,0.147539,0.555945,0
10549,0.134072,0.663594,0
10553,0.0587625,0.599959,0
10555,0.303844,0.825395,0
10556,0.0662124,0.923969,0
10557,0.106343,0.970568,0
10558,0.0107679,0.579776,0
10567,0.07508,0.765918,0
10580,0.309303,0.657233,0
10581,0.262013,0.873961,0
10583,0.232006,0.970441,0
10585,0.0482821,0.757739,0
10595,0.134925,0.607131,0
10596,0.175189,0.739554,0
10597,0.222714,0.945816,0
10604,0.272951,0.561142,0
10606,0.217177,0.652921,0
10609,0.0883103,0.564045,0
10611,0.134508,0.619672,0
10619,0.0865749,0.87665,0
10620,0.0535732,0.523332,0
10623,0.240565,0.653586,0
10625,0.289588,0.717125,0
10630,0.263136,0.986546,0
10631,0.282835,0.593066,0
10633,0.0526612,0.722161,0
10639,0.316149,0.855809,0
10648,0.0637714,0.59657,0
10649,0.0464567,0.782448,0
10660,0.0814591,0.937167,0
10667,0.311406,0.754845,0
10668,0.201284,0.962499,0
10669,0.126408,0.738028,0
10674,0.212736,0.935131,0
10680,0.270639,0.84582,0
10685,0.291945,0.777346,0
10686,0.175968,0.8725,0
10693,0.276878,0.532445,0
10697,0.277851,0.920053,0
10698,0.22828,0.616905,0
10703,0.286927,0.667665,0
10708,0.0242309,0.49983,0
10710,0.219641,0.727489,0
10712,0.100519,0.514084,0
10722,0.29929,0.992718,0
10723,0.270553,0.98066,0
10746,0.216579,0.967491,0
10756,0.0663071,0.75396,0
10757,0.189504,0.644691,0
10765,0.0811189,0.942778,0
10767,0.0665736,0.949151,0
10770,0.302716,0.545732,0
10772,0.161874,0.752843,0
10774,0.126433,0.990341,0
10780,0.285906,0.730813,0
10786,0.270985,0.977388,0
10789,0.19456,0.836967,0
10796,0.131168,0.525422,0
10799,0.120309,0.512711,0
10802,0.256443,0.748789,0
10804,0.00919723,0.874896,0
10811,0.19409,0.794627,0
10814,0.289282,0.700197,0
10828,0.0877812,0.504632,0
10829,0.0969368,0.844149,0
10834,0.223469,0.677028,0
10839,0.198502,0.815049,0
10850,0.178709,0.607584,0
10852,0.0682097,0.844675,0
10853,0.256954,0.625559,0
10865,0.171288,0.70067,0
10866,0.286457,0.804474,0
10867,0.322376,0.817232,0
10875,0.274738,0.700965,0
10876,0.0694927,0.601074,0
10877,0.146475,0.584868,0
10881,0.321488,0.716504,0
10900,0.179895,0.530726,0
10906,0.218373,0.598481,0
10907,0.0833497,0.691957,0
10910,0.00698846,0.925332,0
10916,0.201337,0.664196,0
10925,0.285823,0.655805,0
10954,0.0409716,0.795028,0
10961,0.000147371,0.977,0
10973,0.0749259,0.586013,0
10978,0.2571,0.694163,0
10983,0.172914,0.895457,0
10986,0.194947,0.660102,0
10995,0.166096,0.867855,0
11002,0.14323,0.898874,0
11010,0.286395,0.627207,0
11013,0.112016,0.615984,0
11017,0.32469,0.966912,0
11021,0.300146,0.843383,0
11023,0.125812,0.499349,0
11026,0.221529,0.751884,0
11029,0.139397,0.948536,0
11030,0.308412,0.69196,0
11035,0.0200226,0.551975,0
11038,0.070255,0.836442,0
11040,0.113088,0.908434,0
11041,0.088078,0.847831,0
11042,0.0706373,0.601194,0
11047,0.0126613,0.536156,0
11050,0.211083,0.714985,0
11051,0.0847562,0.549698,0
11052,0.198345,0.670401,0
11060,0.0560745,0.530174,0
11065,0.13998,0.502512,0
11068,0.00424875,0.562513,0
11070,0.243311,0.746692,0
11079,0.269736,0.65524,0
11086,0.0695976,0.904958,0
11107,0.298314,0.590846,0
11116,0.257464,0.722599,0
11123,0.258152,0.577756,0
11125,0.133745,0.867233,0
11129,0.105669,0.902741,0
11132,0.140639,0.847988,0
11135,0.0194263,0.674866,0
11141,0.0428316,0.782667,0
11143,0.255818,0.795093,0
11145,0.135113,0.816956,0
11146,0.228298,0.546572,0
11147,0.0676424,0.777972,0
11150,0.191482,0.892913,0
11152,0.256258,0.689294,0
11155,0.217915,0.648164,0
11161,0.161822,0.904124,0
11163,0.105902,0.586667,0
11176,0.256938,0.524009,0
11179,0.160097,0.815621,0
11185,0.256704,0.967971,0
11186,0.194293,0.870191,0
11190,0.121807,0.863492,0
11198,0.0270246,0.782871,0
11207,0.114163,0.983088,0
11241,0.0520168,0.768769,0
11244,0.120987,0.773732,0
11249,0.201287,0.63762,0
11250,0.226629,0.994561,0
11252,0.0646746,0.701986,0
11254,0.280864,0.766317,0
11258,0.085203,0.864187,0
11265,0.084044,0.69422,0
11266,0.279655,0.569903,0
11270,0.273793,0.73662,0
11274,0.190286,0.834106,0
11286,0.118968,0.775216,0
11290,0.149521,0.565229,0
11297,0.163007,0.734019,0
11304,0.0287181,0.611386,0
11313,0.274967,0.552452,0
11316,0.0773882,0.569331,0
11320,0.180976,0.864421,0
11327,0.220661,0.599836,0
11330,0.0214305,0.712047,0
11334,0.0338216,0.590184,0
11340,0.307541,0.810961,0
11342,0.0761427,0.702481,0
11355,0.175463,0.968173,0
11361,0.288094,0.566534,0
11370,0.203091,0.549407,0
11374,0.078085,0.551402,0
11393,0.178092,0.686369,0
11400,0.324131,0.963564,0
11402,0.00354476,0.500629,0
11404,0.276341,0.577619,0
11408,0.241683,0.804867,0
11410,0.0760163,0.632098,0
11420,0.287806,0.586828,0
